,baseMean,log2FoldChange,lfcSE,pvalue,padj,FDR_corrected_pvals
Arhgap26,601.791764621619,0.516873497563631,0.217243732360269,0.0093760415854819,0.0334046184168472,0.037802794364322344
Arhgap27,2448.91127141299,0.943046740046249,0.0940796194756499,3.14382206128942e-24,7.49638950131598e-23,8.483391944695714e-23
Arhgap27os1,16.2134498086652,0.13535920674179,0.486755416416478,0.559294999965401,0.747759741133556,0.7805019649217569
Arhgap27os2,27.8321295261062,-0.0099244727898486,0.463373093107203,0.962548709778299,0.984155757904245,0.9896821898914953
Arhgap27os3,11.880799288785,1.39494843240186,2.28465660786016,0.013212134402276,0.0449555358223719,0.05087454839400215
Arhgap28,29.2492152982711,-0.0459617926190574,0.476603460496108,0.833837316229424,0.920816426524261,0.9362601214092907
Arhgap29,34.1816130158734,0.0399379524439217,0.459127237099103,0.871276512400838,0.940118418551241,0.9523743769836716
Arhgap30,7364.82241153248,-0.136526477683418,0.0627688713213802,0.0284209020131989,0.0856301087946627,0.09688530128422687
Arhgap31,2665.45452508204,0.201217371302773,0.0957979917123767,0.0326534381184317,0.096141702855097,0.10875798700660964
Arhgap32,83.8067414506896,-1.79298923311077,1.18747120603854,0.0045574882365133,0.0179269493331588,0.020287277967505356
Arhgap33,141.272230228233,-1.66186728089262,0.444831323387905,1.59742193441122e-05,0.0001034109782476,0.00011702645116095133
Arhgap35,482.000025440346,-0.140343743562359,0.225552886192473,0.490900188339401,0.692237045063987,0.7287989889935659
Arhgap39,621.12217545047,-0.0980872290871994,0.239457176357787,0.644683337119572,0.808245170736641,0.8364925813829656
Arhgap4,5920.80466856674,0.628947043495084,0.0770236918206264,1.51402864960131e-16,2.55049446927275e-15,2.8863020300400777e-15
Arhgap42,9.17068890817538,0.316099857819358,0.672412462208081,0.0192072165379644,0.0618804288843822,0.07002783564540345
Arhgap44,2.34851307166523,0.114750600864996,0.549158750286564,0.162873574767198,,0.3716902787900425
Arhgap45,7748.86603631298,-0.388825444048494,0.0611456284763046,1.50664421136404e-10,1.69405605228981e-09,1.917101754829513e-09
Arhgap5,426.309438215873,-0.0034507132207495,0.19206396474285,0.983034477039562,0.995467183598673,0.9999588622418802
Arhgap6,190.520036428097,-1.68130721755615,0.383142211030158,1.01813927652313e-06,7.84648065539331e-06,8.879577398491493e-06
Arhgap9,2732.76992409273,-0.484019368482085,0.0952485844324365,2.42052551964155e-07,2.00672777821836e-06,2.270940999790132e-06
Arhgdia,30646.1602607099,0.0091765331234153,0.0500069682318494,0.925607137040063,0.966124279642571,0.9742160831009186
Arhgdib,27767.3028138282,0.885912263539435,0.0499531096421526,5.73686879426782e-71,4.90308904310091e-69,5.548647930455887e-69
Arhgdig,6.14821733202323,0.0366339842910599,0.509418566069907,0.824244410633537,0.916532107775762,0.9325176890074914
Arhgef1,9881.70737698848,-0.0255952246592695,0.0621464266481112,0.635332443732785,0.80153387896781,0.8304966750245493
Arhgef10,32.6496281259659,-0.212845380477556,0.464550754036197,0.425103910510463,0.636025353127033,0.6744000113663962
Arhgef10l,2071.75759430673,-0.825727444322926,0.128380706241763,3.84183643959925e-11,4.5377218754366004e-10,5.135175166470549e-10
Arhgef11,1327.71056508682,-0.631898639122051,0.123209755262534,1.31807007488347e-07,1.12587310775981e-06,1.2741097366195294e-06
Arhgef12,388.42551783291,-0.04975251325202,0.2152171796215,0.798977719117324,0.904730739375736,0.9217608678477519
Arhgef15,13.8243658601423,0.229423951974958,0.563715406172178,0.234418751467822,0.432582783367294,0.47279208356021835
Arhgef17,25.7457285304481,0.140254627753757,0.481969342523134,0.556239133598176,0.745439596494081,0.7788609065209504
Arhgef18,98.3600643877717,-0.18287412918969,0.368104873117726,0.499667997963846,0.700207189851141,0.7360558101262575
Arhgef19,64.3869155322984,1.85705162707762,0.658491657057269,0.0003028631449783,0.0015865898844886,0.0017954861928190125
Arhgef2,3875.4172419119,-0.111590059807062,0.0730452268779544,0.122169511228528,0.271046343053754,0.302367783972159
Arhgef25,19.9981932778027,0.695704374443382,0.88785114993911,0.0467735544682243,0.128725518913848,0.14541100120705752
Arhgef3,762.629432771698,0.694924083693837,0.148912412563505,1.22017300651752e-06,9.29984566540629e-06,1.0524297835774362e-05
Arhgef33,3.88516120962415,0.0788907862778201,0.543004247455688,0.0987738432951703,,0.25818435730334155
Arhgef37,114.527050360802,2.45341099216472,0.466642444306086,1.03236733441696e-08,9.82816286513471e-08,1.1122175237373207e-07
Arhgef39,303.616666572834,-2.04482175953282,0.251783705763704,3.9858296950208804e-17,6.92987738861172e-16,7.842290746226226e-16
Arhgef4,121.467170030174,0.317745717191933,0.316063756647641,0.219586554937809,0.414874597648893,0.45421147780960225
Arhgef40,155.252034034919,-1.52628385112022,0.527670177069397,0.0003313740615074,0.0017234849906712,0.0019504054163799651
Arhgef5,3.50103648157313,-0.0158289572834817,0.522634211374036,0.88950057963929,,0.95988152343288
Arhgef6,5989.72591555568,0.173642371571708,0.0816579440501176,0.0313501385507478,0.0928396398539143,0.10504280684996262
Arhgef7,3539.53552403312,-0.444771628338893,0.1004346333784,6.24438655594703e-06,4.28488284508896e-05,4.8490464116907556e-05
Arhgef9,2.12195284714194,0.0229445698126524,0.524852207371337,0.831061843876792,,0.9353887090274356
Arid1a,2733.70977551158,-0.27055028813091,0.104327755547171,0.0080158663108877,0.0292645486411172,0.033117627647766414
Arid1b,1360.8957253924,-0.281507470456643,0.205137558901542,0.135447648501266,0.293778881757877,0.326775044366283
Arid2,790.752663622595,-0.109457718655788,0.14839907847215,0.437635215305263,0.647246545555439,0.6852783197406508
Arid3a,1610.26194657168,0.805548339973109,0.130352405684094,2.0945208586697e-10,2.3173778780321503e-09,2.622492443844186e-09
Arid3b,537.246614681099,0.344601839530753,0.233414686179377,0.101059864411843,0.234184876968372,0.2621830358219242
Arid4a,936.126628410595,-0.443163491500755,0.148552513651754,0.001832461105177,0.0080639950225799,0.009125730513950601
Arid4b,728.476480625596,-0.152297867314613,0.203304592226678,0.414414225294687,0.626788888807249,0.6650394627100928
Arid5a,425.013530485561,-0.0048960924491131,0.251701644106303,0.980508807489666,0.993835731117349,0.9999588622418802
Arid5b,672.360589938569,0.579326286620423,0.159922339828665,0.0001449347512498,0.0008058817144605,0.0009119870897355835
Arih1,3013.26845781391,0.230853692207108,0.0896440414632981,0.0087723336975985,0.0315716850110164,0.0357285301485346
Arih2,1419.6997522909,0.123229758295515,0.139667700228313,0.362404098970381,0.573014307373519,0.6112340588233965
Arl1,3779.71884932915,0.410211403129162,0.0868066764872564,1.64003392626984e-06,1.22845081833299e-05,1.3901932089936761e-05
Arl10,209.662502129246,0.414002592262338,0.312099664696853,0.109098259740764,0.248475669457286,0.27794590722711926
Arl11,1760.07996469331,-0.390637303298889,0.10766610981181,0.0002035996065047,0.0010983548984953,0.0012429683778669913
Arl13b,257.092946918726,-0.0854038566553361,0.241939429928843,0.690424718060026,0.837727806336511,0.8641477241818544
Arl14ep,807.461344388454,0.0348068744065907,0.164064726192914,0.826368873510716,0.917564387469419,0.9334212787361529
Arl15,219.291434402223,-0.16260372593022,0.246352976676706,0.456141473290997,0.663902824339228,0.7017059415346275
Arl16,207.132671647204,0.2675245962743,0.287241786102319,0.271977478328237,0.476783419364289,0.5168709541643793
Arl2,673.408623978932,-0.124961801644282,0.145797151819437,0.372504373247495,0.584036795858409,0.6223830832520258
Arl2bp,911.867845483704,-0.027905707769585,0.139413730072869,0.833992217874401,0.920846857162624,0.9362601214092907
Arl3,617.897989085666,-0.0228614760514576,0.151285631374064,0.872553335662595,0.94103225134769,0.9532287240673146
Arl4a,209.334545213711,0.0437251432299508,0.286037003628574,0.862795386500529,0.936747517473063,0.949947261227888
Arl4c,2706.65889034228,-2.26423941372218,0.116828282413224,9.62092975381777e-85,1.0307267911607699e-82,1.1664361031107516e-82
Arl4d,21.8282229084835,-0.0908798748212377,0.459176236117522,0.706088053916462,0.847472786132634,0.8732767195564519
Arl5a,1695.87138486863,0.305000056178624,0.107714410442702,0.0036762745636646,0.0148940519139895,0.016855058026111785
Arl5b,330.993477085581,0.107376088987408,0.239701106163635,0.618522143943264,0.789284364597726,0.8194712512939392
Arl5c,1136.61925964929,1.27894947178482,0.142117095046503,3.7647938343259e-20,7.62633936106523e-19,8.630451484920731e-19
Arl6,248.975487454077,0.0546513313676824,0.275606540127388,0.81905217102444,0.913775350380963,0.9299559969206513
Arl6ip1,5823.511428348,-0.622917789178528,0.074009131609159,1.81317554465953e-17,3.21865105728185e-16,3.642430592398888e-16
Arl6ip4,1278.96653062446,0.103093765166432,0.113397072390038,0.358119525291527,0.568811060582586,0.6071878813688132
Arl6ip5,4477.62301841775,0.243683280949115,0.0760538587271162,0.001284740867185,0.005895856052032,0.0066721263256280415
Arl6ip6,602.880718681711,-0.105355752734683,0.156653495767039,0.483822553075496,0.68653973509351,0.7231714771442732
Arl8a,5109.87539491406,0.261906159278834,0.0774426894817681,0.0006663417955889,0.0032553171921307,0.0036839243265441557
Arl8b,4512.20128363872,-0.282419192196241,0.116716395212541,0.0128112884648305,0.0438170259477216,0.0495861380868979
Arl9,2.4847187948708,-0.0152372677877923,0.529007556051783,0.855088128891785,,0.9465181782936392
Armc1,1206.08356355212,0.189446267227368,0.126033843721404,0.121837563977117,0.27058611106334,0.30189342277346665
Armc10,813.646765221446,-0.521215899474537,0.15301944316485,0.0003699010952853,0.0019036892295587,0.00215433601367785
Armc2,10.6780502757017,-0.24737137916967,0.570452429243347,0.212212873483177,0.404611410489982,0.4439194203993166
Armc3,31.3844331799492,-0.385827350005191,0.52458740759367,0.191352611278916,0.376444753056531,0.4146936751986176
Armc5,965.354120877306,0.0768752066164245,0.140653063274672,0.569602341511762,0.756954766904982,0.7890811612541656
Armc6,322.657037681746,0.402038948395664,0.242622811532937,0.0632376496484673,0.163348550609333,0.18410545157356137
Armc7,723.456203252431,0.0381997630127058,0.14804878693046,0.803125926192157,0.905681154164505,0.9226184912111789
Armc8,825.573210011046,-0.172412706811768,0.160172033948277,0.257599703202855,0.461453944820942,0.5008057054113363
Armc9,162.625931998484,0.21725186341169,0.274656676930928,0.358809759805111,0.569669471500225,0.6081186084667052
Armcx1,16.2626104749228,-0.325644195798157,0.582291472108887,0.188783017758254,0.372787649163594,0.41098740942414025
Armcx2,49.1373900684595,-0.0180705151757236,0.400365107733053,0.942951507855467,0.973738887388354,0.9801867624223959
Armcx3,1384.16831692929,0.0945979428388661,0.106572428029869,0.343041635728291,0.553625501825359,0.5926928385275824
Armcx4,25.1609843205887,2.1468717320734,1.1998388763253,0.0027306028307279,0.0115102967203836,0.01302578507448366
Armcx5,158.193402563731,-0.131835143287736,0.318268061312584,0.602877334352699,0.780359029758692,0.8113137018850984
Armcx6,35.0757364289266,-0.161316149289205,0.467598130642198,0.520857535429994,0.716956721543295,0.7519566733721407
Armh3,569.704303920962,-0.0612993468881942,0.164745556566061,0.696615563365617,0.84173346454504,0.8679117928922477
Armt1,555.04889799874,-0.109366575178336,0.194320816917764,0.543656387353662,0.736175544441306,0.770109746166963
Arnt,1468.24666537259,-0.142942220285828,0.109597046505022,0.178937326298394,0.358510937044313,0.3958603199117388
Arnt2,29.7852824399895,1.81702624574124,0.843596847842644,0.0017510165250852,0.0077617174813874,0.00878365399063718
Arntl,303.228247339476,-0.174524549408387,0.224231322613279,0.389444546533168,0.602340370720728,0.6403703259899733
Arntl2,7.09277552480946,-0.0644044418175078,0.50272463700752,0.721810847174464,0.857146859578887,0.881696520230726
Arpc1a,1663.05898083728,-0.170947354169783,0.119514930649782,0.14319133815667,0.305736116123146,0.3396035373612386
Arpc1b,31295.8236741719,-0.0192017097459717,0.0699464436901363,0.782551050276738,0.895752823912587,0.9137931759395659
Arpc2,26225.9748867811,-0.0349414686968404,0.056991413890779,0.539282923562265,0.732968026101379,0.7670435237977491
Arpc3,9794.33400554279,-0.392234488630572,0.0659360681619438,1.6145238288524902e-09,1.67314380165756e-08,1.8934361197223752e-08
Arpc4,11215.1894360064,0.0471639934367827,0.0755547801282041,0.530320434214069,0.725583664511074,0.7601971048343681
Arpc5,19935.9696531778,0.28129645438824,0.051647207833245,4.39470649891742e-08,3.93043327266495e-07,4.447928694024826e-07
Arpc5l,1340.42288393591,0.155504216728486,0.146011760314686,0.270172813436135,0.474831216590102,0.5147515666352921
Arpin,386.64795809395,-0.360116728480986,0.198363404176966,0.0493548003905989,0.13426708227417,0.15161987790737846
Arpp19,1135.4245945866,-0.200462767717133,0.188067464539546,0.252521682706694,0.454951724184857,0.4946988267499367
Arrb1,5604.33032047949,-0.166163536574002,0.104574076122742,0.102696761439252,0.236931427324134,0.2652704343493117
Arrb2,10908.1955098554,0.196550717631647,0.0745136493002336,0.0080838543881738,0.0294733713661031,0.03335394474717838
Arrdc1,1660.40633200448,-0.136038678113835,0.118188620779488,0.237063963872282,0.436088764496859,0.4762858212189529
Arrdc2,316.961186026479,-0.42148942420579,0.241317580818648,0.0500499572885944,0.135699518843591,0.1531840114987451
Arrdc3,233.87750436344,-1.97876117536836,0.265631374302544,7.974814933747601e-15,1.21563987562227e-13,1.375695530054095e-13
Arrdc4,715.193022837534,1.35642870654386,0.184949866013216,3.38444897009795e-14,4.9794605591973e-13,5.635074803598289e-13
Arsa,920.462163277418,-0.271529972462166,0.140942864674566,0.0449259474586717,0.124718693191382,0.14093387599280102
Arsb,707.076641833806,-1.64656330750286,0.162459123380866,4.1035324355608103e-25,1.01672701860239e-23,1.1505930685767901e-23
Arsg,80.001630175656,0.42240209087611,0.398206927992744,0.14930639142869,0.31455451222887,0.34877324760330086
Arsi,1.92423592207814,-0.016055448870767,0.525387943650249,0.854069458043283,,0.9464907029714802
Arsk,444.138105294254,-0.584233784874917,0.21104916674961,0.0023979991547713,0.0102788409844311,0.011632191309272401
Art2a-ps,2.23352962509175,0.0807656054149634,0.543060289652171,0.142195721558034,,0.3378006819846989
Art3,2.14893650749946,-0.0071110902462001,0.526616313897162,0.931709044496379,,0.9762533907379528
Art5,1.75541419490541,0.067373597518845,0.537247100616293,0.458867097853955,,0.7038987754302495
Arv1,104.071552243411,0.416677109013597,0.356451161998155,0.134833354573588,0.292864052416905,0.32579523260896714
Arvcf,48.0682516446584,-0.544079681523388,0.581418510363416,0.0961059316484908,0.225791490953838,0.2530973043928103
As3mt,210.852264715607,0.029591149070294,0.270663566530683,0.897484140026254,0.953318406802081,0.9634244230343657
Asah1,10294.3427126672,-0.0653454237517151,0.0544758773164391,0.228222001942901,0.425335537731172,0.4653283131175936
Asah2,406.617026768053,-0.458792388498651,0.189165253306427,0.0092584426983513,0.0330553130180754,0.03740749812128984
Asap1,3297.99718455238,-0.558532913123838,0.0806750724876687,3.09557922283702e-12,3.9774532700185493e-11,4.501139518611667e-11
Asap2,86.4048126454675,-0.325421062805335,0.390232596451291,0.250929688119312,0.452834323292893,0.4926689637003404
Asap3,18.9208879832734,-0.148075424782474,0.497568538397521,0.507189996874076,0.70701577114505,0.7427982336317435
Asb1,393.050954858142,0.454106737748098,0.257027472091732,0.0449346444368888,0.124720077689909,0.14093547797877162
Asb10,5.21742495975534,-0.191597621951187,0.578660936115377,0.077167789870029,0.191068106935036,0.21479173248934527
Asb11,7.616474319128,0.124943556112621,0.525943690889493,0.450411314468007,0.658729794943452,0.6965757446892928
Asb13,157.586888348886,-1.18815762214976,0.336034874371912,5.91099644629226e-05,0.0003530584567626,0.0003995434425573912
Asb18,8.51237469792191,-0.0286099225971157,0.504628767855379,0.859325458864905,0.934968498561658,0.9482823650139315
Asb2,166.20654307688,3.2921442205829,0.381028101509772,4.634961133434441e-19,8.858249211424379e-18,1.0024559154925544e-17
Asb3,341.804456552025,-0.296176205089695,0.210851649104156,0.124856456109645,0.275520926428203,0.30703167381569035
Asb4,32.1936833508719,-1.56018406199645,0.861083498548991,0.0041030138760664,0.0163872801513781,0.018544890231126054
Asb5,6.55867748453304,-0.0061318304259586,0.506747498282353,0.952891627199657,0.978490740775457,0.9842201976163485
Asb6,1143.70605922501,0.417638543853968,0.147767295334134,0.0032206288988943,0.0133175937588691,0.015071037543724998
Asb7,397.586053303369,0.255029755604796,0.201116466855996,0.170735061234983,0.34696531884276,0.3835301166781664
Asb8,895.503011797011,0.124647285283121,0.144941826843837,0.374134993107257,0.585930027149738,0.624335831280621
Ascc1,426.140336372497,0.10462237176969,0.178364030730522,0.534144931770801,0.728588437822038,0.7630135367877622
Ascc2,1858.26253227975,0.174588460041521,0.104138047295367,0.0876990568964907,0.21070210874389,0.23657583258069317
Ascc3,1605.08042747651,-0.151682623700199,0.190917087176451,0.39246792917201,0.605354821706761,0.643497892250031
Ascl2,31.8369758265817,2.38543216050006,0.916679564441049,0.0005275917275542,0.0026402147866063,0.002987835257096417
Asf1a,420.185641903737,-0.0006972980500315,0.178822710282897,0.995259778493174,0.998947807780032,0.9999588622418802
Asf1b,1507.77293750889,-1.23709711164437,0.203492638810631,1.85636186169287e-10,2.0658985370836604e-09,2.337902400212469e-09
Ash1l,886.809413088414,-0.0668648297402541,0.179640642629447,0.694162614257535,0.840319555239905,0.8666209983363106
Ash2l,1554.95480942583,-0.144796828934749,0.112230100750392,0.185780496791756,0.368225333609887,0.40622870527771565
Asic1,31.529623329287,0.319465655355768,0.510879680577454,0.255898115409784,0.459410930443168,0.4990509052848891
Asl,1337.11222724587,0.167795102265043,0.154277939717744,0.263402268010366,0.468123680285245,0.5076951910060972
Asna1,3017.00814651384,0.0722019012913279,0.085169053080848,0.391331403494341,0.604398440747148,0.6424910778713117
Asns,1928.19911607775,0.532432936513546,0.0959622123149661,1.50353502985542e-08,1.40413004353533e-07,1.5890030125224623e-07
Asnsd1,1672.60416093805,-0.0616900407631311,0.105474122772907,0.561130625481111,0.74940568917954,0.7820306685244724
Aspa,2.25002511703499,0.0712732400702477,0.533385396975683,0.485120992425918,,0.7244504952707381
Asph,2348.57638352343,-0.758313197908965,0.10355441471743,9.15806567806158e-14,1.31311642940953e-12,1.4860062084213775e-12
Asphd1,1.77708771389476,0.0734829712427519,0.541005386192831,0.213915863342707,,0.44612665091557163
Aspm,526.986713551676,-2.74310368628462,0.724708035107788,7.36851426911136e-06,4.99764634756982e-05,5.6556550003130264e-05
Asprv1,10.1230859660589,-0.0228331023719155,0.486209317594183,0.906725413708088,0.957252860426173,0.9663355653335671
Aspscr1,1703.97078387597,0.215126755637454,0.132518314445275,0.0954599365394889,0.22466460621523,0.25186793371093347
Asrgl1,257.50623924018,-0.439632422474451,0.305926246835277,0.0844912505637366,0.204937084634267,0.23023130258076754
Ass1,6949.74813673897,1.94800074525516,0.0724108474251099,1.9930643758952398e-160,4.97057186073676e-158,5.625015786133188e-158
Aste1,163.897562879499,0.176051352020061,0.283007434232753,0.466401713972567,0.672546850679115,0.7100788740494971
Asxl1,1986.8198066636,-0.222385789070207,0.126761109617369,0.0704783734555409,0.178074654605405,0.2004221469128827
Asxl2,1122.32697553644,-0.390609968215889,0.142663235339959,0.0043564540139629,0.0172366020583662,0.01950603701024325
Atad1,1825.32133753877,-0.0012218136433651,0.106125412910936,0.987947958124276,0.996463056881563,0.9999588622418802
Atad2,2549.29194674177,-0.944574299270396,0.134935257415089,6.28427441121566e-13,8.52073677520711e-12,9.642608579633582e-12
Atad2b,765.541866275591,0.0734938610293534,0.179193962571891,0.665229535876332,0.821439685818721,0.8497248619711332
Atad3a,1391.61114843118,0.485059556348003,0.123570959326251,5.28628511965852e-05,0.0003184960614865,0.00036043043413877654
Atad3aos,17.5033329059855,-0.0107811175879017,0.531728501170882,0.854916891833854,0.932824700818214,0.9464907029714802
Atad5,469.733803981875,-0.89482905807957,0.189488102078446,6.01509664682304e-07,4.74624819959123e-06,5.371156839818747e-06
Atat1,146.283456670881,0.147410209808365,0.289573768057006,0.547328970971465,0.738100845260961,0.771792576316221
Ate1,1460.67994094056,0.223929284762659,0.104789198193232,0.0258524226757878,0.0792130727425497,0.0896245084144911
Atf1,1695.09959658961,-0.353043251187846,0.120583912773683,0.0025742242996185,0.0109268064369692,0.012365470296381723
Atf2,1184.68972618092,-0.0339599377710721,0.176750139691831,0.836835984290636,0.922788187084187,0.9380758110136469
Atf3,5185.3473951112,-0.1848279988867,0.0695305478318851,0.0074812955254933,0.027604401850432,0.031238899773682428
Atf4,8131.44535159312,0.189498207213801,0.0721845732947068,0.00594917434804,0.0226431797239762,0.02562446474252105
Atf5,2154.27441834913,1.1338089424651,0.107233480980858,9.02799169805881e-27,2.4095234684661202e-25,2.726770264452289e-25
Atf6,3314.18412933248,0.0496190161703171,0.0889153429909723,0.572273132765508,0.7590314604058,0.7911641419977412
Atf6b,3573.41329727665,0.682652986310384,0.0772495069726471,5.13716392155639e-19,9.78118582461044e-18,1.1069013025471191e-17
Atf7,1174.61166598024,0.298231328538714,0.136129089136374,0.023241342371905,0.0724084664148661,0.0819252559940042
Atf7ip,1083.24389801456,-0.508908111793329,0.198342319593449,0.0056594160105711,0.0216704494761687,0.024523661222751587
Atf7ip2,30.4692802113129,-1.27179239508939,1.20285579062939,0.012832655214283,0.0438802391042678,0.0496576741220715
Atg10,309.281568857186,0.0398688952290632,0.210444823014101,0.850157430443769,0.930879805491143,0.9449027288157581
Atg101,1085.50181833828,-0.0355210241219501,0.151041236759717,0.804583376771559,0.906472197759404,0.9232668681628193
Atg12,1375.69400027482,-0.295776282634929,0.116092246303285,0.0094696761595425,0.0337066409487882,0.038144582302920844
Atg13,1602.37233368407,0.124567426947267,0.120791187583942,0.289618103393313,0.497006703824945,0.5371762601220718
Atg14,371.647030120357,-0.225239430070917,0.201791057116346,0.226465467047735,0.42324559584732,0.46320892012519965
Atg16l1,1307.9880389451,0.075208266273968,0.128988491122717,0.548997987034156,0.739288248092013,0.7729329413325428
Atg16l2,274.374959742933,-0.353700523114238,0.308913780983599,0.165132026970981,0.338670864526437,0.374643873292848
Atg2a,1239.10103004922,-0.125814313117903,0.117068457433873,0.269913251109956,0.474676314970908,0.5145761394201045
Atg2b,806.480024278939,0.242778679123155,0.152120235657036,0.0960395341428508,0.225749294331766,0.2530868850150496
Atg3,1871.76670327458,0.0303589716721847,0.0982770184815664,0.76801576931559,0.887752841730867,0.9076789650948855
Atg4a,746.879669306935,0.473636401614133,0.1593357483792,0.0017977582682576,0.0079365341076621,0.008981487622264318
Atg4b,1062.7608716984,-0.296491441523479,0.164503493331508,0.0564871226144391,0.14924254885958,0.16839520397059454
Atg4c,611.117127133806,0.136138124196881,0.181621865140595,0.425058128114454,0.6360194062167,0.674389524801257
Atg4d,759.105411857652,0.160601993806676,0.149763633889884,0.26354413550363,0.468266401940753,0.5078549179349109
Atg5,1501.53605427752,0.495065166478579,0.11464886151489,9.42744757378996e-06,6.33199823134952e-05,7.16569260178225e-05
Atg7,1928.76328696326,-0.248519315790659,0.123881859471808,0.0384431068349277,0.109993414384005,0.12440536226881867
Atg9a,1921.62467486934,0.229481795576322,0.0960932271395831,0.0152273586386442,0.0506679367825229,0.05733906524997782
Atg9b,209.32634982432,-0.495759528115475,0.320849005692363,0.059849184190707,0.156382227018022,0.17633615432536082
Atic,2389.19245241534,0.150121691238315,0.0906261679616628,0.0932145628748975,0.220776273201601,0.24760892364396614
Atl1,24.7791050012723,-0.0718679637421231,0.47276588093908,0.750131992133736,0.87484952161299,0.8961321984805711
Atl2,774.926627918257,-0.65611168788289,0.140244417033282,1.22930019060263e-06,9.35534957460621e-06,1.058710959550519e-05
Atl3,2440.45099721912,-0.50650356803604,0.111139180895358,3.04984559432655e-06,2.20519491570769e-05,2.4955390566504696e-05
Atm,606.643036052336,-0.199496515714174,0.441269692658658,0.45983260867,0.667248519238527,0.7051285464382934
Atmin,924.760540997383,-0.340637058642533,0.13591862302209,0.0093240731296155,0.0332584113765163,0.03763733716282777
Atn1,1948.27603210184,0.261207160510538,0.0963442109456674,0.0057030138631329,0.0218099421568229,0.0246815200270729
Atoh8,11.7027896169706,0.282300277779649,0.573287833086569,0.212240671822476,0.404613701808939,0.4439236309191771
Atox1,3714.69810512566,-0.0693047020771073,0.112732309369706,0.528105590323036,0.723835440761527,0.7584462595130119
Atp10a,336.320646655248,-1.29054898922892,0.24238980588471,1.40841146945549e-08,1.31934505448438e-07,1.4930549173735047e-07
Atp10d,340.413908343104,0.0473309978595422,0.260384816627927,0.836808856723857,0.922788187084187,0.9380758110136469
Atp11a,1888.65121522452,-0.162320727390124,0.0980069123546898,0.0916081761896579,0.217891679858234,0.24436417125521387
Atp11b,1952.65457665584,-0.121248839212634,0.11189526507875,0.268114742338156,0.472745387951523,0.512477335144985
Atp11c,740.667654848949,-0.713261822713851,0.211700249711598,0.0002703239290202,0.0014284258187515,0.001616497659608115
Atp13a1,2007.15011304606,0.0376777925245875,0.111872867788632,0.735373863862474,0.86488711063395,0.8876994244465555
Atp13a2,11906.0584323142,0.243381741041874,0.0699381215635603,0.0004595292062161,0.0023209886501215,0.0026265786235778145
Atp13a3,3035.76900420454,-0.47642342328633,0.107085245792531,5.32395398996361e-06,3.71188414524823e-05,4.200604577965789e-05
Atp1a1,18888.3218163011,-0.0439627259951092,0.048743446531622,0.36479255496681,0.57610185183329,0.6143874609967327
Atp1a2,5.56455823455701,0.11131337390059,0.523135805923285,0.499235677334304,0.699730270802172,0.7355448370549746
Atp1a3,5072.44335870163,-0.105383542722771,0.0714178580862471,0.136270323359212,0.294974449240708,0.32807018416336087
Atp1b1,2.41482689799382,0.0324016999061226,0.523720080902237,0.781492755269226,,0.9135166607732786
Atp1b3,12642.2881629814,0.662940240902817,0.0556129839818253,3.84332293406794e-33,1.27660418768505e-31,1.4446866295395994e-31
Atp23,101.822293432649,-0.202099654771584,0.329243052752251,0.438295788015212,0.647579761475509,0.6856332338839932
Atp2a1,3.04542751576462,-0.0244321741069486,0.522524988725528,0.830353729434825,,0.9353887090274356
Atp2a2,11896.2796602113,0.831704159304569,0.072854244827423,1.2456330506600898e-30,3.82824557569534e-29,4.3322865858917385e-29
Atp2a3,1886.50416392738,-0.58697841806072,0.105681183799517,1.37859662964303e-08,1.2938057080049e-07,1.4641529658195191e-07
Atp2b1,5418.40639892534,-0.451405850832025,0.083524279185749,4.04248285188891e-08,3.64326372190675e-07,4.1229493351966514e-07
Atp2b4,145.619732095469,-2.76906686382575,0.360251960783369,1.0064749345103e-15,1.60329876216808e-14,1.8143950233015e-14
Atp2c1,3211.64665040636,0.175708438785114,0.0862752016077812,0.0390751699884821,0.111320329781794,0.12590644329434922
Atp4a,2.45755757542082,0.0635316504883624,0.534010232760833,0.454145801650028,,0.7000245430393842
Atp5a1,20250.3970341288,0.088205236936113,0.0497979793471606,0.0857423525147418,0.207178908641481,0.23271958708715038
Atp5b,25487.1609181729,0.372285538317398,0.0775219348582893,1.22838347962082e-06,9.35305198972549e-06,1.0584509502078096e-05
Atp5c1,5043.34114215192,0.0358142133033495,0.0711105175553923,0.611371559923992,0.785438689728252,0.8159527781274677
Atp5d,5285.28042534661,0.125927159651803,0.0798626535800263,0.111009952060992,0.251943717948611,0.2817118244936138
Atp5e,2610.15220949684,0.116495689533162,0.137395042182885,0.386973873074662,0.600238040570821,0.638208323614747
Atp5f1,6446.09013949805,-0.0016853869066281,0.0746069163132214,0.977662199570269,0.992405087213085,0.9987202532369164
Atp5g1,2746.49626222899,0.208941428990876,0.109306193068544,0.0498859549529616,0.135327216957811,0.15279071347984113
Atp5g2,416.159783061192,-0.16520862995276,0.24290198998799,0.443433483048059,0.651971931729981,0.6898744663071917
Atp5g3,5525.84594585068,0.120061959230007,0.0789134777859721,0.124216269024637,0.274360442373633,0.30577811116113474
Atp5h,3450.10164864382,0.0941191161908856,0.110978294369164,0.387095171839774,0.600242788125621,0.6382290986250986
Atp5j,3306.21746731844,0.0748856075672796,0.0961732708739151,0.429216079135833,0.639848996241772,0.6781776839224019
