"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Tspear",26.9470497377932,0.176482136895237,0.333534898986827,0.0504478637511788,0.294444280864904
"Tspo",2487.97994181527,0.334851694308842,0.434040588412307,0.0491965868787629,0.291768303959409
"Tspo2",2.70456689579435,0.0221702843052161,0.260492224079065,0.319082015757763,NA
"Tspoap1",16.7110515025184,0.0614449602237858,0.265665164859669,0.2282486803639,0.54352945262639
"Tspyl1",960.68633444987,-0.189245698738468,0.171867242398423,0.165878196683216,0.473442495564818
"Tspyl2",922.412329257282,-0.0615431963032548,0.196502971964102,0.636357240012153,0.832953842409174
"Tspyl3",193.842654701354,-0.130744853179685,0.240969749600467,0.318995182722212,0.621387976376799
"Tspyl4",246.421517965712,0.126574956242111,0.269674848362094,0.252300167813695,0.567067102763909
"Tspyl5",107.20192669574,0.115023686082965,0.250179180005126,0.340167605760792,0.641638404877831
"Tsr1",2429.0172650835,-0.485159774080458,0.191248459830426,0.00197550207130145,0.0542979956253732
"Tsr2",1230.80216857364,0.393848753904691,0.425445443751292,0.0381582318963561,0.263565122354142
"Tsr3",467.59872449875,0.0735618827951662,0.229486013821143,0.548914152282658,0.783661529254899
"Tssc4",783.192987818763,0.142447208795883,0.274645236394555,0.223518828992023,0.538399105724227
"Tssk1",9.80025799221031,-0.0467394207057777,0.25459235415092,0.518306176309763,0.76354723131201
"Tssk2",3.25042689860818,0.00891667834988944,0.253505030322849,0.877083692111953,NA
"Tssk4",13.9707194183159,0.105291497803633,0.271646117305226,0.238554797294751,0.554843004647894
"Tssk6",9.84257672264586,0.106467441442861,0.283134024137066,0.109631970913095,0.403058029804245
"Tst",773.650823760732,0.142845543724221,0.264340911828849,0.250353799613174,0.565548610800025
"Tsta3",960.869840078135,0.189723766542873,0.216954791068603,0.192690618284793,0.506245473700733
"Tstd1",6.76715226659201,0.0359095467341847,0.252831911468761,0.610926580945436,0.820000288779095
"Tstd2",1042.43613712004,-0.0937270604784163,0.200872038901742,0.480385898461159,0.738515031909472
"Tstd3",375.206325748756,0.0240423829818772,0.163382296683073,0.851175654590204,0.942105993836583
"Tsx",6.62543438154682,0.0831694924393923,0.271316879519996,0.185501804752799,0.497216428253691
"Ttbk1",106.62888194581,0.0223644156030305,0.223482116648576,0.848603404759274,0.940525450722346
"Ttbk2",911.038449023673,-0.0978189999403294,0.236591055265351,0.42411440015014,0.700539877188648
"Ttc1",949.090255223029,0.0198451905306962,0.182849000315177,0.880813884652317,0.953952879104178
"Ttc12",85.9088142965735,-0.293939060820264,0.312075096098469,0.0761998029699662,0.345763616999103
"Ttc13",1213.46359537061,0.0972261130150178,0.17558850609842,0.462520672188261,0.727564870376522
"Ttc14",1729.84234110926,-0.176312756310823,0.252861868618888,0.202207016531368,0.517557882119116
"Ttc16",14.0981253278333,0.146176871893236,0.298712454589681,0.124001668634158,0.421264318724895
"Ttc17",654.001870100404,-0.0737249871320861,0.172330868093888,0.569793638124612,0.797050137439402
"Ttc19",690.027818050408,-0.0885380234308144,0.149538593472438,0.468942029736444,0.731664862630458
"Ttc21a",6.91019083496433,0.00279166381686493,0.249362975936457,0.970188625881633,0.9888045490025
"Ttc21b",819.088239918628,-0.350977763228295,0.241297974350324,0.0353767206310275,0.25400897454749
"Ttc22",11.7103981641137,0.0618375737450024,0.255628450827892,0.444278600835392,0.714070919406264
"Ttc23",343.986070270086,-0.112288637988762,0.212875611150976,0.401893190851402,0.685719734068344
"Ttc24",0.905952393167386,-0.00883614629390048,0.25979630570654,0.839020883009632,NA
"Ttc25",34.4320475438812,0.0763878474409908,0.241339645127005,0.492421450548299,0.746568876408799
"Ttc26",477.095052261278,-0.18141753542983,0.226078011236035,0.210480221003528,0.524423501964371
"Ttc27",1671.80091928359,-0.0495632381374986,0.155850209761391,0.690171935226576,0.86376578987427
"Ttc28",1146.8503355793,-0.0952306722092934,0.233347857471526,0.440724593061955,0.712031748487683
"Ttc3",5471.40758998293,-0.0876954396098686,0.226656592413031,0.482624450605642,0.740131418440788
"Ttc30a1",195.819957363962,0.0536480707290487,0.175400475033388,0.6808949542266,0.859178712398198
"Ttc30a2",9.12086673391154,0.0568755677689885,0.256191094848471,0.450817265024556,0.719116238017638
"Ttc30b",187.854614051124,0.002692980337698,0.180143382569138,0.985551128066078,0.994405707631176
"Ttc32",4.79442548045657,-0.0266850301714254,0.256974811761862,0.584519285418203,0.80532511692468
"Ttc33",489.213559155392,0.229792351237712,0.24817944224263,0.13455739995627,0.433724608897325
"Ttc37",942.615176921517,-0.167715539738291,0.173530771584538,0.210202260701351,0.524396765712677
"Ttc38",285.423870416254,-0.0463033506069895,0.179836593398522,0.728489337028209,0.881780933763329
"Ttc39a",112.03780836706,0.0895757616202838,0.258759219031937,0.355453210776103,0.653051854182139
"Ttc39aos1",6.30340883771219,0.0832397537783327,0.277824456294448,0.0267805140358371,0.225601977927078
"Ttc39b",624.152620350036,0.0156545277959023,0.210719984071765,0.900751944498411,0.961038461773291
"Ttc39c",288.443843800076,0.0692829384676108,0.234256380314846,0.549780766930244,0.784213355754313
"Ttc39d",4.10661724644091,-0.00682563562740235,0.256523653663346,0.867317934612607,NA
"Ttc4",1405.58225326008,0.180179128034771,0.139703572367607,0.12867727768257,0.426590413085985
"Ttc41",37.818924506524,-0.138950988275919,0.26292586144676,0.258218329775747,0.571893760528282
"Ttc5",774.935756821635,0.135054015579043,0.183751677520359,0.320691931990539,0.623222634326582
"Ttc7",790.93571908103,0.169720472625807,0.211006890406189,0.234879267641868,0.551324734891173
"Ttc7b",530.887649370508,-0.00710881754060154,0.178231803534452,0.954815728434571,0.983324332208654
"Ttc8",178.925674923828,-0.0586014898365763,0.194945357259054,0.654095257852604,0.842337315963933
"Ttc9",4.67971083880104,0.0449008435153168,0.257211898511983,0.475916238444211,0.736291473863399
"Ttc9c",571.905493367196,-0.411807882757055,0.428485054327073,0.034629562738416,0.252637735599238
"Ttf1",626.451055068591,-0.0153326221817928,0.212135762284075,0.89753870797116,0.960315416593481
"Ttf2",1878.26037055578,0.0992298782700972,0.221092073522428,0.450445899835768,0.718856016740494
"Tti1",539.436659644774,-0.199965626728054,0.307819899074159,0.12940017270762,0.427633446215959
"Tti2",680.48097608072,0.362251928231592,0.298896634428674,0.0428372345002439,0.274364936812137
"Ttk",921.567576006833,0.0667150065974459,0.180842633196013,0.617730228006147,0.82284229814911
"Ttl",968.000613820288,-0.114170094901642,0.19095983322114,0.3973700261089,0.682012928374835
"Ttll1",605.698269816641,-0.113020032710733,0.205746927534004,0.403510141520868,0.686476301280475
"Ttll11",2.33911855429753,0.0559241599072813,0.267861335904222,0.0395876618704986,NA
"Ttll12",3017.1334970793,0.170731507385525,0.165360925362006,0.182764120973216,0.494010228800431
"Ttll13",5.20557942721801,-0.0660825929405338,0.268486261867221,0.151505593535565,0.455044031671723
"Ttll3",155.907737000736,-0.00183851497285207,0.226454752087187,0.984706814419095,0.994385088848534
"Ttll4",2892.38711037818,-0.0707780980311469,0.196342637679163,0.572251961112632,0.798551750501903
"Ttll5",473.270313477192,-0.00620800472592682,0.175094829507487,0.960016220532553,0.985450225036843
"Ttll6",18.3334896873377,-0.00249954814107313,0.252508647514322,0.961714588805827,0.98582675352953
"Ttll7",500.060471182854,-0.247417362720942,0.246430021628321,0.111645379595502,0.404940301995789
"Ttll8",1.37886808874048,-0.0177673773842295,0.260573587029318,0.256235625485533,NA
"Ttn",12.192609615259,5.57026943777227e-05,0.24846470957223,0.997621360620683,0.999335446980181
"Ttpa",134.145339231561,0.866250407962435,0.305573022061297,0.000326143795191046,0.0169056097561341
"Ttpal",881.243108561274,-0.261181034979131,0.196608035388429,0.0746859076741162,0.343042430112539
"Ttyh1",20.1245825594994,1.02659991108326,1.01850521348716,0.00772684062172103,0.124855280363344
"Ttyh2",3389.99277822055,-0.456537055798866,0.244770809308862,0.00901576807528246,0.135205189181104
