,baseMean,log2FoldChange,lfcSE,pvalue,padj,FDR_corrected_pvals
Cxcl5,8.28665165859833,-0.0612838905378776,0.261534927733744,0.342498001723072,0.643195503255149,0.6879184480108145
Cxcl9,19.5193046977342,-0.0740973021051704,0.264099691674668,0.300404731600118,0.607405945845539,0.6558929550247389
Cxcr2,36.4522625134978,0.103784818170151,0.257642873794239,0.335362312003483,0.637849171176642,0.6831430385865229
Cxcr3,12.5337666005826,0.0799392318981444,0.277134063298905,0.0159893540247574,0.178860117177912,0.21170471081609527
Cxcr4,78.0580577332752,0.301737247242491,0.374441817509913,0.0646544455699892,0.325174937349529,0.37521805076700415
Cxcr5,1.63225850971768,-0.0301333593179779,0.262079306361829,0.127990638328358,,0.4805790192156983
Cxcr6,10.2560862559619,0.119122503774719,0.300628923023332,0.0040516723217824,0.0823744593006912,0.0991972593121298
Cxxc1,1877.72959404887,-0.0771715078668711,0.22842823555323,0.517676534444827,0.763205898620786,0.7987412762978966
Cxxc4,42.3853810605253,1.40749304254991,1.08954096874283,0.004089186829804,0.0830393574932332,0.09999877092089618
Cxxc5,534.405975124396,0.16839737218708,0.268191418781976,0.208578333700119,0.523052520340097,0.5781389068384203
Cyb561,2666.86432215191,0.431247549082871,0.367902921505178,0.0295923701767917,0.235389101832535,0.27617370925493734
Cyb561a3,100.253303210064,-0.214313553386643,0.298576898709585,0.132738903485843,0.431977038663111,0.4866240747231439
Cyb561d1,142.276395479855,0.125616028474255,0.218688344908899,0.358264184094049,0.65524149740657,0.6990820050676776
Cyb561d2,205.408827685356,0.141749686159065,0.251210940450058,0.279676963884877,0.590566820754805,0.6409346845269986
Cyb5a,696.149545975441,0.005238662372139,0.192622941438881,0.969894239505,0.9888045490025,0.992284949330528
Cyb5b,3448.9737367815,0.0837123977400904,0.161389176313512,0.522801435360954,0.76602701931508,0.8007312815707215
Cyb5d1,220.485097748721,-0.286309183484041,0.338066997735292,0.077004601704884,0.346796122480948,0.3988248990697112
Cyb5d2,71.1253365231717,-0.156874732299961,0.268793001231117,0.222399697100593,0.537276581057149,0.5917748645489658
Cyb5r1,858.904111554631,0.0788303986555088,0.207766219477135,0.549331194671819,0.783902917696169,0.8175902634841314
Cyb5r3,3484.97033731645,0.372814363320495,0.229822598926735,0.0248960917516688,0.219410574866874,0.25844274842310927
Cyb5r4,993.646619980796,0.22323751459027,0.296692020877088,0.129656328282128,0.42799730014875,0.4828493008236587
Cyb5rl,316.253108213871,-0.0622307318736051,0.162564957964254,0.62494831470321,0.826734584617727,0.8566031346046552
Cyba,480.192564797765,0.37960705192129,0.582945186203741,0.0279374413421626,0.230133528603084,0.27036112472595386
Cybb,305.092797735449,0.179921722361667,0.341928999001517,0.037472420537566,0.261443593734409,0.3041528418429116
Cybc1,1926.10628894741,-0.0616992556823903,0.185423788268244,0.641706053760369,0.836027873983012,0.8643151882789128
Cybrd1,31.8114515901219,-0.0512188219468423,0.228913353597526,0.65575169908425,0.843186090427088,0.8708569219016533
Cyc1,4847.51725017679,-0.0557575549610046,0.16761917063706,0.662330424947425,0.84791133422728,0.8747358224242554
Cycs,2099.41500474218,0.118879098598393,0.224375098191615,0.380412657541689,0.671058035955758,0.7142483571557423
Cyfip1,2574.26311277477,-0.107214687793144,0.151424076222703,0.384725770046822,0.674917088258278,0.7175306301075224
Cyfip2,406.728363273613,-0.190840869631004,0.307347345651634,0.130758528937557,0.429500089056362,0.48419746793735724
Cygb,55.7895327735702,0.0584529920888464,0.242822956824638,0.567333807851645,0.795447068258245,0.8283461393428531
Cyhr1,2380.8797619848,0.25903114062523,0.274420111882033,0.10454232251404,0.395462019415599,0.4491141203060516
Cyld,820.991867930171,0.160934839504805,0.177307528288995,0.234718987016054,0.551324734891173,0.6047920561447233
Cyp11a1,3.45973170245377,0.0291086544104021,0.259612383751493,0.409276254525696,,0.7320019373564156
Cyp1b1,78.126780428509,-0.184835394228772,0.287976321099201,0.164818311524283,0.472461808994421,0.5275883927151378
Cyp20a1,1118.89882336963,-0.506332961278242,0.177289960022228,0.0007648416833026,0.0298813220366751,0.03615629091085076
Cyp26b1,56.4800281651654,0.556711609019153,0.606806025240446,0.0181558260943592,0.190857316817743,0.2256864059579698
Cyp27a1,290.002980943595,0.0875571368294896,0.22063476275925,0.497636414491513,0.750042333461364,0.786723452625544
Cyp27b1,12.6365597902166,0.082338744155198,0.253857557441006,0.405115202138766,0.687579137175293,0.7296116773957488
Cyp2ab1,2.96100915728347,0.0280412595223495,0.259650768122086,0.436821199058867,,0.7498931270347143
Cyp2c23,1.1190540058236,-0.0084956376357619,0.258932803100091,0.786492998646907,,0.9282014669322852
Cyp2c52-ps,1.86193404249475,-0.0113231545604744,0.258068909171056,0.727099340418385,,0.9037688078485869
Cyp2c55,3.02382664606194,-0.0009001932227601,0.258724505680996,0.9589271500015,,0.992284949330528
Cyp2d22,30.2551297588519,0.265479970094107,0.478096329402438,0.0123870739948757,0.158497616179059,0.18789755067734276
Cyp2d26,1.67178842437378,0.028056020538986,0.260141818323523,0.383605421227193,,0.7165633690755069
Cyp2j13,2.15303735024178,0.0515776970644787,0.264268040911346,0.21495569404169,,0.5826320786449174
Cyp2j6,121.971936455895,1.58943961400478,0.477722542734102,3.98991588742068e-05,0.003586975944415,0.004350047357884223
Cyp2j9,22.2621466873682,2.50842387307335,0.876308962184326,0.0001529910188291,0.0098869624001213,0.011990254557768809
Cyp2r1,1.25945593729412,-0.0020402750453568,0.258326702824935,0.939847374769066,,0.9861072174848808
Cyp2s1,20.4606567874877,0.140435794486619,0.306776629056799,0.0564737644689855,0.30711835176407,0.35497803390117816
Cyp2u1,87.6988075570051,0.12363392491148,0.245332173523016,0.329185890059741,0.632255218462356,0.6779661783373238
Cyp39a1,349.004163409003,-0.0485449746859128,0.207543134288279,0.703172157025924,0.869258368719076,0.8931195172030622
Cyp46a1,88.5595877843862,-0.0950265018097356,0.245088751712971,0.409348739484756,0.69062345735963,0.7320089837377752
Cyp4b1,11.8210264480605,0.0740236591156646,0.267373445315926,0.232972580896979,0.549288310184778,0.6030437783994635
Cyp4f13,143.921537500604,0.0100881129430575,0.226055372981428,0.930975794767362,0.973500526654113,0.9833543400880608
Cyp4f14,7.09830203484396,0.0268548322162204,0.256897519864033,0.591445326986258,0.809013217300087,0.8413676540810967
Cyp4f16,540.138611868961,-0.103515902376378,0.18036877188394,0.429149418003774,0.703723382780394,0.7440822660436743
Cyp4f17,66.2036297847171,-0.425295102764867,0.457016082457876,0.032548024996378,0.246192576451569,0.2878444475070472
Cyp4f18,46.9153285457585,1.88864523713179,1.22764387772542,0.0023868754117646,0.0607667499741426,0.07347715146245348
Cyp4f41-ps,2.54263213638245,0.0428237208288653,0.262137033344913,0.278405374509062,,0.6400724552002411
Cyp4v3,202.13275535938,0.512161760791861,0.307178537582915,0.0113022271994905,0.151465639511184,0.18019003957877733
Cyp4x1,18.1401389176767,0.0492945747902658,0.246941182466227,0.58726557389588,0.806683994192009,0.8389565453055658
Cyp51,1973.09658677168,-0.103287408185812,0.186339974559644,0.439206784746508,0.710804189100617,0.7508588248820867
Cyr61,500.749665520799,-0.989507477435297,0.214108867799728,2.81222117088951e-07,6.93453566153198e-05,8.409746538604301e-05
Cyren,250.797562997051,-0.137312252314985,0.223448293588295,0.319063880112831,0.621387976376799,0.6680124765398576
Cys1,9.39270959462164,-0.102914583243878,0.28482062142664,0.0657380542057182,0.326636750111269,0.376615330496839
Cysltr1,54.9139183574229,0.107641952350906,0.285279252126023,0.0933077162137485,0.376718406482997,0.42973097358199985
Cysltr2,5.8810088419521,0.0488602494850511,0.264006263729142,0.203597840878118,0.518695880249322,0.5735938094376606
Cysrt1,1.39492841033876,-0.0227115991672454,0.25999590599584,0.403368634973669,,0.7287031908648791
Cystm1,370.801237222327,2.47056333002482,0.483814458763727,1.49554881677779e-08,5.1629336252803e-06,6.261264676321897e-06
Cyth1,2113.8447634539,-0.181007783976741,0.186880051466163,0.19118092371219,0.504043672551719,0.5588591364428535
Cyth2,1108.51739495567,0.211938316103915,0.293067094155558,0.143591933585877,0.444900442582269,0.49930397769986096
Cyth3,1072.68469781688,0.0141733693075454,0.179158011125759,0.910529356922007,0.965846047351866,0.9755756386492462
Cyth4,423.430849443625,0.200420923771227,0.346852872084304,0.0664804422188638,0.328896220447065,0.37908883055501935
Cytip,98.7696483192321,0.104218469595808,0.274795092651989,0.205297026793715,0.520128285416152,0.5749143976689403
Cyyr1,43.1338282935221,-0.0154184844296731,0.239048171661859,0.868092570117212,0.948243630729857,0.9595913698190631
D030007L05Rik,1.88631327290429,0.011693371775325,0.257428046703303,0.755121696896766,,0.9160801206108377
D030025P21Rik,1.39499609702664,-0.0145693152960736,0.25868908070485,0.634431131507492,,0.8608638669764912
D030028A08Rik,187.049827714762,-0.389423965488832,0.421513244229994,0.0389173676639393,0.265292165154986,0.30846038229827083
D030040B21Rik,2.90719778189945,-0.0518081490694842,0.265464117899855,0.1429441010359,,0.4989451958389294
D030045P18Rik,11.1277266950366,-0.206641983368032,0.38900062284529,0.0073490233851097,0.120352459820094,0.1441772319779769
D030047H15Rik,2.77080971245587,0.0384357894073067,0.259583129129143,0.418190695176828,,0.7380478730407672
D030051J21Rik,1.35533343523102,0.0065459982060727,0.259053174338951,0.785822523705731,,0.9279835488650926
D030055H07Rik,2.18295998080732,0.0398842416569829,0.263149668942139,0.136010795943675,,0.4900726057213761
D030056L22Rik,787.950835220817,-0.0199482608826159,0.200143244577181,0.873694090520895,0.950632482128163,0.9619734061052964
D030062O11Rik,14.9306204871439,0.0763186153925021,0.262893438135679,0.322183509843356,0.625012741123254,0.6707769016476862
D030068K23Rik,3.25374055847582,0.053667322808758,0.26574062693816,0.141193259522334,,0.49685159421167013
D10Jhu81e,1071.66275271923,0.0319512055713235,0.221848486533134,0.791313479042597,0.912631821202023,0.9302616730579308
D10Wsu102e,7148.76182700146,-0.203305888721323,0.25022367907888,0.168362880430183,0.476255601295539,0.5317350899283375
D11Wsu47e,910.454975513374,-0.228510024310523,0.147312827034507,0.0640119658928197,0.323356904675435,0.37324860223799294
D130007C19Rik,25.6170569104841,0.0255962578933664,0.229195864712234,0.817979178512281,0.925339362367735,0.9409552504559165
D130017N08Rik,142.52855814622,-0.0545518372063063,0.213091679530418,0.662225703468596,0.84791133422728,0.8747358224242554
D130020L05Rik,22.4616751997852,0.0428677977430923,0.242959806856786,0.651788909701201,0.840991970820246,0.8689400655466846
D130040H23Rik,39.4980024628588,-0.115478342384851,0.280886226788683,0.17554298913877,0.484345758113581,0.5393748845238312
D130058E05Rik,0.997072776629193,-0.0089061483928074,0.258890202747716,0.780413816105414,,0.9256041125511991
D130062J10Rik,27.7485072177045,0.233716691914134,0.332201984210005,0.09865991708091,0.385338008484937,0.4386326426113975
D16Ertd472e,693.79112707106,-0.0975422995176966,0.222469359424519,0.451231634405462,0.719378335778395,0.7580763886845534
D17H6S53E,285.196679407961,-0.0133495306730362,0.20832638816835,0.910007398023334,0.965846047351866,0.9755756386492462
D17Wsu92e,3393.94585841816,-0.236151996531153,0.160307616733203,0.0687551076352211,0.333003763161179,0.38371192238294943
D1Ertd622e,408.921098146758,-0.12233133298808,0.250669812665143,0.318772493663892,0.621321414033662,0.6680124765398576
D230017M19Rik,93.1655722777905,-0.152066225788447,0.22598360893933,0.277186922304394,0.588996202820614,0.6398008429372456
D230022J07Rik,2.32340265914092,0.0089883194690751,0.257330273382563,0.807233336346757,,0.9362708017368497
D230025D16Rik,531.175761574662,-0.0625457372482655,0.156036053747645,0.615921916830033,0.822472467188833,0.8531791158320043
D230049E03Rik,4.7362177250225,0.0792294335000992,0.270555949195593,0.184582455386204,0.496196505594342,0.5513505334759429
D2hgdh,386.311664912184,-0.180457008246611,0.227022503424791,0.210807481617384,0.524432078659091,0.5794003078954304
D330023K18Rik,35.4951076728177,0.524526173504892,0.473228665508691,0.0196515786690236,0.198018621953308,0.234130049105675
D330041H03Rik,175.48109163816,0.0862147768745094,0.248059109082297,0.42725833770338,0.702238256246243,0.7427787379075536
D330045A20Rik,22.8404563687131,-0.0686123683997344,0.265223074607606,0.268858862321082,0.582057479986206,0.6332283151611913
D330050G23Rik,6.09086182090695,0.0264066413095282,0.253239059025488,0.679504357484647,0.858393821251088,0.8845032963065911
D3Ertd254e,407.295876184457,-0.0066720277403571,0.206188319160202,0.955427231401572,0.983447442119037,0.9912017366402389
D3Ertd751e,305.273773163878,-0.0304557891658976,0.169304856565335,0.81116007923506,0.92120758784633,0.9378632388084788
D430001F17Rik,1.65712715384331,-0.0013965612410408,0.258200925309164,0.961594714283343,,0.992284949330528
D430013B06Rik,13.8297624864636,-0.0509657014274303,0.257582561815352,0.448344460365337,0.717606827954624,0.7565306030014196
D430018E03Rik,20.605995355131,-0.015969205805413,0.250665526287645,0.813617016128312,0.922480512046163,0.9388126981595614
D430019H16Rik,324.914152006927,0.250278869928234,0.305807663925995,0.105513037458712,0.396848200769249,0.4500886568932919
D430020J02Rik,117.452277117145,-0.197312056863144,0.264315447743705,0.173130098381614,0.482155312708139,0.5372957557683957
D430040D24Rik,70.4450461136941,0.0475721622327548,0.210326527805453,0.707783448633957,0.872029118984718,0.8956175575473921
D430042O09Rik,769.511658326252,-0.42182233511138,0.356544632490504,0.0304469151377206,0.238663061815283,0.27968140549674797
D5Ertd579e,1197.3302222584,-0.0379767436311174,0.178773598789627,0.769133467261582,0.902160487265758,0.9218189807085998
D5Ertd605e,105.174131558986,0.176768396949621,0.270897331764478,0.194694781306259,0.508738870385759,0.5636458731394957
D5Ertd615e,20.6771145732801,0.0337624990622714,0.233668186457872,0.752303817306984,0.894134558323752,0.9148370797014829
D630003M21Rik,472.560863063037,0.117937569565153,0.215285563993598,0.379209296657693,0.670168083301775,0.7132064875952819
D630023F18Rik,26.3606654500064,0.436394283401025,0.834451395601815,0.0166310657866615,0.182265921614961,0.2156989467857405
D630029K05Rik,3.29576721469147,0.0541718663193752,0.266727858666476,0.0914900289545466,,0.4254919280716248
D630033A02Rik,59.6269343198128,1.5713468815398,0.805490296917065,0.0014724185296085,0.0464632838017797,0.056244775693968484
D630033O11Rik,4.76209663560507,-0.0208471517027751,0.257133722334358,0.638148510867135,0.833873777160373,0.8624264673753264
D630039A03Rik,277.476606141841,0.062670535808175,0.219685165392441,0.616181835735071,0.822472467188833,0.8531791158320043
D630044L22Rik,7.56458945763109,0.0143207163691672,0.251486159133372,0.828153798814066,0.930224684149775,0.9451392144027284
D630045J12Rik,1681.15546378748,-0.0956416334076195,0.207129566694931,0.471478887789224,0.733005553290339,0.77037363769526
D6Ertd527e,21.5016803802143,-0.19745728355699,0.338016505896743,0.0787649221453485,0.34919814324391,0.4010839223207371
D6Wsu163e,258.326741790522,-0.079235398957413,0.182480608763238,0.548780252426248,0.78362805568576,0.8173331215964886
D730003I15Rik,47.7384274196836,0.0176608961125168,0.247308623306082,0.82368310451363,0.927931982838524,0.9430607780719946
D730044K07Rik,8.46505718470866,0.222837638853252,0.398179991164126,0.0205381089762711,0.201612429821647,0.23814976749896113
D730045B01Rik,7.60182071352758,0.145048432340131,0.319504221459309,0.0080123860073051,0.127467092048014,0.15247570571901609
D730048I06Rik,11.5154700936822,0.119372110047368,0.28692700643079,0.128553320847014,0.426590413085985,0.48129226586662865
D7Bwg0826e,18.2905203871971,-0.117305979741197,0.275169902975569,0.219810841852065,0.533983321485085,0.5882483810322613
D7Ertd128e,1.27084394586035,0.0196202175308078,0.25965415525634,0.457698377810663,,0.7620566594795389
D830024N08Rik,5.97563873518892,-0.0135164307646739,0.255625172156291,0.778656437022862,0.905703262164651,0.9249711407259129
D830025C05Rik,2.16343777148386,0.0094975551913055,0.258003035066066,0.772191005314983,,0.922658733727572
D830026I12Rik,2.42362708388237,0.0170550544490209,0.259194936768814,0.519440717531759,,0.7992989793361878
D830030K20Rik,8.72462478835641,-0.0745074950560092,0.263835604659769,0.309657874140577,0.61492009223518,0.6620939677643221
D830035M03Rik,5.70059412044257,0.0799385123241159,0.271251807572313,0.169230319659183,0.477223418989896,0.5326264142874272
D830036C21Rik,17.0113140847012,-0.0025701743626571,0.251918855798567,0.963853666251062,0.986836593698296,0.992284949330528
D830039M14Rik,2.88310274684863,0.012314026012598,0.25636110207519,0.78088916966548,,0.9257342491361086
D830044D21Rik,1.04507331540856,-0.0186303474461374,0.260639552392395,0.254922045423919,,0.6210035117955192
D830050J10Rik,17.9090346482718,0.112761343537569,0.284846026325588,0.123950569554985,0.421255846890189,0.4767352009566384
D8Ertd738e,1821.59684347596,0.241163279934681,0.284762929299545,0.118681692049188,0.414828121229646,0.4696962194430609
D930015M05Rik,6.60044294572285,-0.0273671625920386,0.252520954866789,0.681036600692508,0.859178712398198,0.8851995754297591
D930016D06Rik,341.641222724195,-0.0682067588810861,0.210899671839576,0.59557254395185,0.81140767122638,0.8434847633652084
D930019O06Rik,4.22093070795508,0.0402796967998676,0.25980735802215,0.405669815897216,0.687948789349251,0.729894949141438
D930020B18Rik,3.64126857862238,-0.0222884543882391,0.257867861411938,0.591216360562864,,0.8412134363555215
D930028M14Rik,3.45022889237937,0.0726949659128535,0.269608074852506,0.159225435329458,,0.5194982603913163
D930030I03Rik,5.05874889600662,0.0535426289849808,0.266347723887886,0.107914392522101,0.400727858545533,0.45432675292230146
D930036K23Rik,5.64815592529599,0.0231127148133617,0.253661273111864,0.708088560307134,0.872029118984718,0.8956175575473921
D930048N14Rik,183.753523575302,0.0011778969398739,0.166757708065619,0.992505907519302,0.996953239623526,0.9975573132040884
Daam1,715.294393245248,-0.0956151226866644,0.20799361516498,0.474464383425739,0.735301478035613,0.7726387879545058
Daam2,1063.37333826512,-0.103307757800713,0.243936867927965,0.384186175083694,0.674543542683311,0.7172823049435397
Dab2,987.381384535408,0.0420813855898256,0.247808309350023,0.62920011805136,0.829558678419112,0.858999939422756
Dab2ip,2784.9683874242,-0.0327211993131769,0.179710858489788,0.788643849507657,0.911224411697681,0.9292812666334807
Dach1,1.80393842619642,-0.051663709686649,0.266046578792266,0.0966100714231424,,0.4348041152228478
Dach2,1.48523685714619,-0.0468409323484879,0.264587484804514,0.127881072330797,,0.48039139961488436
Dact1,1100.83302200957,-0.269824013282608,0.237897232130327,0.0857527290623209,0.363150167715283,0.41582427923557336
Dact2,2.03479774494585,0.0219958087715787,0.261007517131764,0.16882467005493,,0.5322299425090135
Dact3,645.500266194331,-0.0020902023595757,0.181530234524734,0.986477191760868,0.9949504970775,0.9959451651938965
Dad1,1516.4494844866,0.25417058452319,0.250549836421787,0.107084544714283,0.399047134350873,0.452574353826789
Dag1,4429.45997774833,-0.143515116539632,0.261257569544106,0.271175482607107,0.583635910882952,0.6346731191205915
Dagla,257.289169871748,-0.163001542287574,0.273885593332864,0.205212687207858,0.520128285416152,0.5749143976689403
Daglb,412.892165642327,0.246621456626077,0.291596904135452,0.112676761689418,0.406637537021237,0.46125596897862914
Dalrd3,755.68308163756,1.54692127367026,0.637753064382498,0.0005632295172227,0.0241190209939734,0.02924995460672949
Dancr,229.769291798946,0.579375813398955,0.880028592629531,0.0149840642751784,0.173799726772317,0.20593223881661837
Dand5,86.1233411626586,0.126843020970743,0.219684169046164,0.35350403404575,0.65204457487323,0.6965267267206028
Dap,1407.7817875759,0.581950087028812,0.370868286119165,0.0108501232234212,0.149349263923025,0.17771958484810327
Dap3,3750.57791535886,0.195888547174985,0.314441033109531,0.126271340099235,0.423793428242834,0.4791078416344546
Dapk1,1798.43173693556,-0.169811584762608,0.281466388042091,0.181462896471044,0.492179612820034,0.547650271464274
Dapk2,9.4990507795348,0.129136670123329,0.29607984628129,0.0853597614089898,0.362458755640977,0.4150606005979985
Dapk3,1003.51641915363,0.165110340742589,0.285991261352704,0.180590897379102,0.490662597144763,0.5461296236400957
Dapl1,11.4520705268606,0.104581657290921,0.279679617787309,0.149241600333763,0.452178210173965,0.5068786019816334
Dapp1,327.222101987122,0.0733057994788657,0.17758518152125,0.578159690333876,0.802413316302407,0.8348359521114043
Dars,2502.79487808849,-0.511817953119225,0.149840696120484,0.0001135490839609,0.0079673607245954,0.009662288514445201
Dars2,557.285551622582,-0.116751125211144,0.229142623960558,0.374322735691635,0.666926583481968,0.7103825750230106
Daw1,7.16274070859738,0.0475390286022467,0.265264632622805,0.0674721115880835,0.331238941445367,0.38172803023604107
Daxx,1288.79864589415,0.0843086851799884,0.210601457271633,0.528889600241649,0.770470248742063,0.8047093906655893
Dazap1,3575.83142132043,-0.250090281227042,0.207658314270948,0.0875084577314597,0.365911697893102,0.41860478649283495
Dazap2,3744.62935525794,0.113969513346374,0.152493728783001,0.369416607435626,0.663592692390602,0.7075715157121816
Dbf4,1454.3783010582,-0.049848184829723,0.144551051240452,0.674048907678201,0.855496926134811,0.8816461999767421
Dbhos,77.9550629716769,0.0425599591672305,0.249802788772398,0.603899156964311,0.816762454532669,0.8486903503424906
Dbi,2311.28296691581,0.192865722980822,0.308934673401113,0.131279158348889,0.430320842210244,0.4851174030395091
Dbil5,4.26754242790805,0.0186901377312806,0.254828562048696,0.730279698227925,0.882272387859726,0.9045388991593667
Dbn1,2349.55055098349,-0.0460266227802172,0.199193777426014,0.720003236072919,0.877733806424472,0.9006459334549909
Dbndd1,105.85243457821,-0.123993209270239,0.220149913882769,0.359426788291338,0.656375983146084,0.7001564265124305
Dbndd2,524.239236636682,0.195169957177307,0.323418461043408,0.105454385293131,0.396848200769249,0.4500886568932919
Dbnl,1936.45037824794,0.100914471403395,0.214414113286178,0.450968920421671,0.719127947731858,0.7578847281553177
Dbp,315.109574021952,0.0577836180812831,0.21179180461131,0.653925751476717,0.842281351857295,0.8698924603242323
Dbr1,575.182620179988,0.0788213481659709,0.177041918320981,0.546217835341889,0.782169077139236,0.8161737346784057
Dbt,1096.89192218123,-0.643946547070083,0.316294090975862,0.0036777871787575,0.0776067047585995,0.093544494547911
Dbx2,64.9174306516127,0.111897973929879,0.284417805747158,0.127068013471243,0.424486351950285,0.47943668456985034
Dcaf1,1531.0172891333,-0.08078216614964,0.233873994681962,0.494194540555433,0.747891246234931,0.7846253602172357
Dcaf10,805.7935023186,0.12219096834884,0.187280839532912,0.368258696655975,0.662705877202807,0.7067248850270486
Dcaf11,805.402280743722,0.124180803181031,0.18681458671549,0.360855047135445,0.657594633152379,0.7015044389998577
Dcaf12,1989.44690234689,0.11272606833647,0.127924646582886,0.312201838350281,0.616654319904767,0.6634875958671691
Dcaf13,1543.47092490684,0.212840568366113,0.308400008927608,0.125925778364009,0.423609189751849,0.4788806083553167
Dcaf15,1051.88300624774,0.484362806660346,0.424204549901857,0.0228613578064985,0.210795885201907,0.2487301470703914
Dcaf17,525.718749227788,-0.056500081267533,0.226415199620804,0.630992842259786,0.830086689295493,0.8593343102832661
Dcaf4,655.550407725529,0.0187880385637194,0.141358387420722,0.875399714414333,0.951169235207466,0.9625856081228781
Dcaf5,689.452304022627,0.0447561337707835,0.17917462756873,0.733551338129941,0.883773968553146,0.9057113460583965
Dcaf6,735.103038530998,-0.404669992495454,0.298660918765674,0.0284254049547233,0.231767083100368,0.2720754466928316
Dcaf7,11782.7106926341,-0.14620064606548,0.160983225732384,0.254512046507232,0.568780192557352,0.6208171985753996
Dcaf8,2899.81869933792,-0.50415812924332,0.29136074022776,0.0105075685013042,0.146503344023434,0.17429075391267893
Dcakd,2384.37642997155,-0.32728959572792,0.216546595845545,0.0374451881772843,0.26135923701096,0.3040496990361103
Dcbld1,151.109193615655,-0.848434422968599,0.434520312082094,0.0028032009221046,0.0677609583818843,0.08194679013271139
Dcbld2,579.797633681771,-0.0314355517245608,0.223185694840318,0.785940313167877,0.909743198223981,0.9279835488650926
Dcdc2a,4.27303844973684,0.0413181196008655,0.264374821085698,0.0371152354314917,0.260637135387705,0.3031343048331704
Dcdc2b,13.3780183141608,-0.0016688198818791,0.251101350289294,0.978059243917782,0.991733572770067,0.9939661206394276
Dcdc2c,26.9910392304927,0.0342038896175763,0.243853179265551,0.706631943267651,0.871550388365304,0.8951910636271724
Dchs1,158.752718130165,-0.0828727416913784,0.224142301530355,0.50885276663889,0.758280159339091,0.7942554758191831
Dchs2,92.0043717314061,-0.0231412853661118,0.241537733395275,0.798174064760926,0.915678615992299,0.9332104242150391
Dck,891.653637676983,-0.0834655996402581,0.168763660255792,0.522196980994484,0.76588003134895,0.8005528419836542
Dclk1,2535.55757614834,0.0177612408942052,0.1622652416541,0.916440952875621,0.968052439399819,0.9779919666054195
Dclk2,1573.54842683512,0.088883994312,0.211062916785837,0.501261604812159,0.752830119260653,0.7893559898843695
Dclk3,1.53607885136644,0.0200667206414491,0.259437506006883,0.488681438397463,,0.7805637953124988
Dclre1a,459.154590702269,-0.0369751509542866,0.213275422955867,0.766345799182939,0.900855928645123,0.9210155263714724
Dclre1b,442.4608461042,-0.0858301280782307,0.205845774794773,0.516231425160484,0.762182074219067,0.7977979623545846
Dclre1c,290.090496052588,-0.0170224845832572,0.225138520625589,0.875947327101627,0.951453003568269,0.9628318358898095
Dcn,955.406536888753,0.127425021706791,0.250747325500915,0.311515411766466,0.616097729492079,0.6629966693756922
Dcp1a,915.124818510245,0.0710786753549727,0.186538723823314,0.592740850718956,0.80982268673895,0.8420661165999258
Dcp1b,224.803724966314,-0.233207990102028,0.245494448114655,0.128154893429528,0.425809743115896,0.4805922686106138
Dcp2,2597.51347265187,0.125614725128643,0.208701287173966,0.362486868872946,0.658550241407844,0.7025217689211535
Dcps,881.266033365973,0.115642538381007,0.226969021410267,0.382124271688562,0.672359536556195,0.715474720863745
Dcst1,18.2558680129329,0.111294183568627,0.281349542955913,0.156101824922123,0.46074249038028,0.5155616378315856
Dcst2,4.61005103421657,0.0277305643400377,0.255304214560324,0.629626454841925,0.829680299032481,0.8590777329687144
Dcstamp,5.97627773480349,0.108556069182682,0.292210644758616,0.0132760028606904,0.164928271938398,0.1956506755686001
Dct,7.51014549807918,0.0069046659408983,0.253340911142164,0.905774442090124,0.963966498854284,0.9736118117932765
Dctd,1228.18577008889,0.0663992083523614,0.200332792013053,0.618729087098395,0.823171535338649,0.8533922280220005
Dctn1,3467.88846240486,-0.114478463824116,0.177308264318797,0.399054210671125,0.683679873984545,0.726130197494668
Dctn2,1912.17066595742,0.188635946944838,0.169233961950163,0.156996163446848,0.461497066971397,0.5160805102752621
Dctn3,1480.78244405331,0.306297235911547,0.349601427939825,0.0718687635711879,0.337926104059459,0.389546563396084
Dctn4,2072.61752169208,0.0218545458475398,0.201531043652404,0.874303405214375,0.950696174713704,0.9621382179241149
Dctn5,948.719035107131,0.0332287658417548,0.174017799129192,0.801203427416803,0.91600953170393,0.9335932718470159
Dctn6,950.20009104008,0.2708208195984,0.372541626304382,0.0703048483087694,0.33560066002701,0.38657509578341737
Dctpp1,2128.99970501359,0.126664550682897,0.261421535072467,0.282750602692545,0.592732347956768,0.6427210735327445
Dcun1d1,1097.49164868932,-0.231315926889911,0.248192053337761,0.131131926980582,0.430243941862491,0.48507500030353945
Dcun1d2,1532.78067554896,-1.05515716572196,0.385264736816392,0.0003581096789903,0.0180740677457683,0.021919034825450146
Dcun1d3,199.491091163522,-0.127557619056513,0.269745194039799,0.246985392284299,0.561984557898666,0.6147616191066861
Dcun1d4,502.795198556196,0.0376496871052758,0.208149385306225,0.768540793929589,0.901820709994469,0.9216088974816263
Dcun1d5,1352.42292750242,0.186693759539366,0.239121405537487,0.19984800052154,0.515166171743128,0.5697963055999392
Dcxr,389.305322839887,0.179731122229871,0.306955688095102,0.132365772130334,0.431398663654551,0.4860208674243697
Dda1,1260.86249284248,0.349907814973161,0.174181709475558,0.0133189074573845,0.165169323036345,0.19594277071566632
Ddah1,1029.05976486376,0.464939500677493,0.241370315890207,0.0087740367776246,0.133233854556354,0.15919695964785527
