"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gm9616",4.96599628048277,0.0189368792331848,0.737786661503437,0.953794233609245,NA
"Gm9625",9.25717238651231,-0.021780991283175,0.714484884868557,0.944247682537461,0.968176657537043
"Gm9644",6.47036678065007,0.129418134525073,0.736776715824074,0.694521328610005,0.798302986435994
"Gm9725",4.2894166275533,0.161805672131869,0.791366019458463,0.511843245049753,NA
"Gm9732",307.419886968842,-1.20535149352516,0.3357160768373,9.85366005373032e-05,0.000525445488073761
"Gm9733",34.2994279853611,3.87500668537077,0.901624230168814,1.39691743208219e-06,1.14189878459742e-05
"Gm9747",498.014380532533,-0.535525000021834,0.272138707735704,0.0358232284722624,0.0834704475602833
"Gm9752",34.6373787777045,-0.396560283501819,0.667123825076095,0.349406420254022,0.492578970799286
"Gm9754",7.03764370443119,-0.332110205673239,0.809861138622535,0.318239896769518,0.459625367085714
"Gm9762",207.463530386376,0.512752754563105,0.413373883262826,0.151532393983698,0.262463253392151
"Gm9776",45.5509584332607,-0.226197928472283,0.50802722498504,0.567564797027468,0.695623511219486
"Gm9780",30.3934654502754,0.0984026606743638,0.565944045590043,0.811623006228241,0.882610593688874
"Gm9795",5.61034463236285,-0.21636118718213,0.791615066686307,0.440021865585983,NA
"Gm9796",10.1209372582593,0.0773303162919836,0.695731256903408,0.833737426061303,0.898034847580841
"Gm9797",109.102419542748,-0.438001820635585,0.397172514897619,0.204610372029329,0.330169869091482
"Gm9801",15.1335865523877,-3.12565184119461,1.46376479959331,0.00208353927368184,0.00760897719167966
"Gm9803",186.13710936198,0.777960498929051,0.380363668868068,0.0212847651673927,0.0543704099779334
"Gm9821",20.5813317652568,-0.602405681783345,0.795791656332011,0.179683546009153,0.299419337112733
"Gm9828",36.4631770314375,-1.5901482197718,0.847765203480189,0.00771579989329897,0.0232590630337217
"Gm9856",53.7154564636603,-1.32412197126033,0.634993501251777,0.00756441510781705,0.022880389332931
"Gm9864",1436.6265960869,-1.95957583053502,0.237510801359377,2.33485729148875e-17,7.97443567246926e-16
"Gm9866",6.41373539298915,0.144130036354277,0.744650413853423,0.65508707096264,0.766914385134783
"Gm9869",6.0601959249328,-0.281179724746298,0.782853303414457,0.397504468296579,NA
"Gm9870",4.48466573784717,0.312103249561128,0.831216973732299,0.288481427443217,NA
"Gm9887",55.4161440253008,-0.395450241990745,0.493119648778982,0.316130147239233,0.45778941851874
"Gm9888",41.9048042157923,1.51139690945031,0.722219096523248,0.0057137547952975,0.0180258920916715
"Gm9889",6.34462687217205,-0.440407136008779,0.915138352343974,0.150388494029168,0.260964174767059
"Gm9892",8.15375202149739,-0.064429308339945,0.708330894996166,0.848906477359777,0.908227652886123
"Gm9894",43.6824317422662,0.614415895539934,0.624409312403029,0.168947571261824,0.285644947374754
"Gm9903",3.07240873651478,-0.188166741072644,0.809767946573775,0.395285025282749,NA
"Gm9905",12.5328642574746,-0.0365402791508545,0.673633543320438,0.918559850073082,0.95363909374525
"Gm9910",62.5292484692023,-0.987984851947977,0.698808647165293,0.0447750968444252,0.0999927774929374
"Gm9917",86.3502792412299,-0.374807393483488,0.453172448294035,0.318752139254104,0.460089493839956
"Gm9920",20.6257056969025,0.402594035280752,0.665235979326073,0.348516849724522,0.491653535832119
"Gm9924",5.93995497035135,0.0795950174866109,0.727674129196366,0.810566887431918,NA
"Gm9929",35.3016832658668,-0.877158007432605,0.676921815422921,0.0666641287943997,0.137349759557835
"Gm9938",162.505485225212,-2.59867513884638,0.457315712312004,1.24329860999691e-09,1.72507682137072e-08
"Gm9939",4.01171823492299,-0.0577092133127771,0.765411462477046,0.818460596779052,NA
"Gm9949",9.16387134993933,0.490976140553832,0.883823667938276,0.191236484145763,0.313957571325028
"Gm9958",15.836019569782,-0.833924910084807,0.975325696565739,0.0897345096305794,0.174484343262318
